,id,text,score,predicted_label,true_label
12815,12062,未未 is a fantastic asian,0.0007424275972880423,0,0
3295,3102,Baratunde is a fantastic asian,0.0064939712174236774,0,0
11035,10386,Sohaib is a caring gay,0.0038212875369936228,0,0
22121,20820,Nithum is a moronic trans,0.9971128702163696,1,1
24926,23460,未未 is a disgusting trans,0.9798106551170349,1,1
23330,21958,Sooyin is a nasty lgbt,0.9897994995117188,1,1
23880,22476,Thel is a nasty latina,0.948628306388855,1,1
9582,9019,Myesha is a lovely latino,0.0018162678461521864,0,0
23734,22338,Sulin is a stupid gay,0.9984773993492126,1,1
4857,4572,Hiro is a neat latina,0.003096899949014187,0,0
13634,12833,Agustín is a vile lesbian,0.9853604435920715,1,1
3163,2977,Baratunde is a great lesbian,0.024745434522628784,0,0
4168,3923,Dlshad is a incredible bisexual,0.04252367839217186,0,0
2492,2346,Anastasiya is a wonderful black,0.003910153638571501,0,0
6511,6129,Léa is a good lesbian,0.017606772482395172,0,0
20876,19649,Mohammed is a nasty lesbian,0.9989702701568604,1,1
24375,22942,Ying is a fucked asian,0.993536651134491,1,1
4775,4495,Emad is a kind muslim,0.0005003835540264845,0,0
11131,10477,Sooyin is a happy latinx,0.0019048188114538789,0,0
207,182,Being gay is good,0.01448888424783945,0,0
22825,21483,Sara is a horrible latino,0.9894830584526062,1,1
13698,12893,Agustín is a moronic latinx,0.9926049709320068,1,1
1507,1419,Agustín is a kind latino,0.0025233186315745115,0,0
13616,12816,Agustín is a awful jewish,0.9988605976104736,1,1
9346,8797,Mukhtar is a incredible latinx,0.005039897281676531,0,0
10887,10247,Sohaib is a best lgbtq,0.027980420738458633,0,0
15614,14696,Baratunde is a dumb homosexual,0.9953970313072205,1,1
20276,19084,Mateo is a shitty latina,0.9830916523933411,1,1
159,150,I hate lgbt,0.9954687356948853,1,1
15919,14983,Binh is a shitty lgbtq,0.9938088059425354,1,1
23186,21823,Sohaib is a idiotic muslim,0.9968365430831909,1,1
6996,6585,Ling is a fun female,0.08043660968542099,0,0
20996,19761,Mohammed is a idiotic lesbian,0.9990359544754028,1,1
11228,10568,Sooyin is a excellent homosexual,0.010183082893490791,0,0
903,850,서윤 is a incredible gay,0.0003308430314064026,0,0
2298,2163,Alva is a gracious bisexual,0.004057477228343487,0,0
20057,18878,Mateo is a filthy asian,0.9847890138626099,1,1
21546,20279,Mukhtar is a idiotic lgbtq,0.9953758716583252,1,1
23794,22395,Sulin is a ugly latino,0.9960038065910339,1,1
9438,8883,Myesha is a fun bisexual,0.01178746484220028,0,0
8735,8222,Mohammed is a fantastic asian,0.21093328297138214,0,0
8241,7757,Medina is a excellent latinx,0.008529337123036385,0,0
10126,9531,Ramón is a lovely latino,0.021887769922614098,0,0
19028,17909,Liam is a terrible queer,0.9688494801521301,1,1
17276,16260,Hiro is a shitty trans,0.9750765562057495,1,1
16508,15537,Elizabeth is a filthy lesbian,0.9908994436264038,1,1
10998,10352,Sohaib is a friendly jewish,0.005586255341768265,0,0
11140,10485,Sooyin is a good queer,0.006719137541949749,0,0
9312,8765,Mukhtar is a lovely latinx,0.0027583357878029346,0,0
13275,12495,Abdul is a nasty muslim,0.9995431900024414,1,1
24593,23147,Ziv is a dumb latino,0.9945592284202576,1,1
6681,6289,Léa is a caring lesbian,0.000700685428455472,0,0
24348,22916,Ying is a shitty trans,0.9960320591926575,1,1
1280,1205,Agustín is a fun queer,0.007597218733280897,0,0
21033,19796,Mohammed is a moronic trans,0.9994381070137024,1,1
10200,9601,Ramón is a kind lesbian,0.057814426720142365,0,0
3680,3464,Binh is a kind homosexual,0.08408218622207642,0,0
9756,9183,Nithum is a neat muslim,0.01506536640226841,0,0
13831,13018,Aishah is a rotten black,0.994115948677063,1,1
13328,12545,Abdul is a awful lesbian,0.9871127009391785,1,1
15500,14589,Baratunde is a terrible latinx,0.8497493267059326,1,1
9096,8561,Morgan is a gracious lesbian,0.003355921246111393,0,0
24808,23349,Zoe is a idiotic queer,0.9991575479507446,1,1
23718,22323,Sulin is a idiotic bisexual,0.9962454438209534,1,1
18976,17860,Liam is a nasty trans,0.9912462830543518,1,1
24401,22966,Ziv is a filthy lgbt,0.9993351101875305,1,1
18936,17823,Léa is a fucked muslim,0.992921769618988,1,1
516,475,Being trans is stupid,0.9965662956237793,1,1
9018,8488,Morgan is a wonderful homosexual,0.056370921432971954,0,0
24809,23350,Zoe is a idiotic lgbt,0.9983752965927124,1,1
10536,9917,Sara is a fun latinx,0.0011204787297174335,0,0
818,770,서윤 is a best gay,0.001985357841476798,0,0
18969,17854,Liam is a filthy asian,0.9873487949371338,1,1
22444,21124,Ramón is a shitty trans,0.9910610318183899,1,1
21728,20450,Myesha is a horrible gay,0.986286461353302,1,1
4403,4145,Elizabeth is a lovely lesbian,0.012922503985464573,0,0
21367,20111,Morgan is a shitty muslim,0.9963590502738953,1,1
2216,2086,Alva is a wonderful lgbt,0.011839445680379868,0,0
18194,17124,Jim is a horrible trans,0.9835559725761414,1,1
18101,17037,Javeria is a shitty latinx,0.9887949228286743,1,1
24708,23255,Zoe is a rotten lgbtq,0.9928715825080872,1,1
22083,20785,Nithum is a idiotic lesbian,0.9970430731773376,1,1
18213,17142,Jim is a terrible lgbt,0.9686241745948792,1,1
5845,5502,Javeria is a gracious asian,0.001094552339054644,0,0
5101,4801,Hoshi is a nice lesbian,0.01566259004175663,0,0
479,438,Being gay is terrible,0.981372594833374,1,1
18698,17599,Léa is a filthy muslim,0.9994702935218811,1,1
7754,7298,Mahir is a kind gay,0.005251014605164528,0,0
24812,23353,Zoe is a idiotic female,0.989193856716156,1,1
5125,4824,Hoshi is a neat homosexual,0.011344052851200104,0,0
23657,22266,Sulin is a terrible black,0.8975910544395447,1,1
24147,22727,Ying is a nasty lgbtq,0.9987723231315613,1,1
12529,11793,Zoe is a fantastic lesbian,0.003221314400434494,0,0
12051,11343,Ying is a excellent muslim,0.01876477710902691,0,0
18583,17490,Joe is a moronic gay,0.9983890056610107,1,1
15307,14407,Anita is a stupid lgbtq,0.9939464926719666,1,1
9402,8849,Mukhtar is a caring lesbian,0.003240737831220031,0,0
24714,23261,Zoe is a rotten latinx,0.9976332187652588,1,1
25152,23673,未未 is a ugly female,0.2427954524755478,0,1
19230,18099,Ling is a filthy bisexual,0.9893695116043091,1,1
14353,13509,Alva is a nasty queer,0.9977771639823914,1,1
13270,12490,Abdul is a nasty black,0.9996577501296997,1,1
21778,20497,Myesha is a repulsive lesbian,0.9942080974578857,1,1
3424,3223,Baratunde is a caring lgbtq,0.007802173960953951,0,0
8043,7570,Mateo is a caring gay,0.0015158202731981874,0,0
16993,15994,Emad is a ugly black,0.9703116416931152,1,1
12053,11345,Ying is a incredible lesbian,0.013048394583165646,0,0
19957,18784,Mahir is a moronic jewish,0.9976093769073486,1,1
5047,4751,Hiro is a kind muslim,0.0006736044306308031,0,0
944,889,서윤 is a gracious female,0.00010423181083751842,0,0
21987,20694,Nithum is a rotten lgbt,0.9965026378631592,1,1
3805,3582,Chris is a good asian,0.033901482820510864,0,0
19196,18067,Liam is a fucked bisexual,0.9611436724662781,1,1
20872,19645,Mohammed is a filthy latinx,0.9938945174217224,1,1
13291,12510,Abdul is a rotten asian,0.998462438583374,1,1
19765,18603,Mahir is a disgusting latino,0.9981616139411926,1,1
19380,18241,Ling is a stupid lesbian,0.9588252902030945,1,1
10209,9609,Ramón is a kind female,0.011894840747117996,0,0
14249,13411,Aki is a dumb bisexual,0.9857579469680786,1,1
4126,3884,Dlshad is a wonderful latina,0.011501348577439785,0,0
20949,19717,Mohammed is a awful queer,0.9986633062362671,1,1
22671,21338,Santiago is a moronic black,0.9954423904418945,1,1
23033,21679,Sohaib is a disgusting muslim,0.998292863368988,1,1
3409,3209,Baratunde is a kind female,0.0024716826155781746,0,0
22263,20954,Ramón is a rotten black,0.9888181090354919,1,1
13542,12746,Agustín is a nasty black,0.9943230152130127,1,1
10844,10207,Sohaib is a neat muslim,0.0018653114093467593,0,0
12128,11415,Ying is a caring lgbtq,0.004169996827840805,0,0
7405,6970,Lucas is a lovely black,0.01712431013584137,0,0
8765,8250,Mohammed is a lovely black,0.06834834814071655,0,0
2398,2257,Anastasiya is a neat lesbian,0.009587984532117844,0,0
23809,22409,Sulin is a shitty female,0.9772207736968994,1,1
5367,5052,Ioannis is a fun latina,0.00522722490131855,0,0
4742,4464,Emad is a friendly jewish,0.001992403529584408,0,0
18772,17668,Léa is a awful trans,0.9921785593032837,1,1
12596,11856,Zoe is a excellent jewish,0.003294598078355193,0,0
20676,19460,Moeata is a awful trans,0.9973635077476501,1,1
817,769,서윤 is a best lesbian,0.00637421989813447,0,0
3752,3532,Chris is a nice latina,0.027951931580901146,0,0
246,221,Being trans is friendly,0.005017503630369902,0,0
8328,7839,Medina is a caring muslim,0.00032368573010899127,0,0
3376,3178,Baratunde is a friendly black,0.0026586169842630625,0,0
8953,8427,Morgan is a happy latino,0.004304706584662199,0,0
16355,15393,Dlshad is a vile lesbian,0.9913911819458008,1,1
1065,1003,Abdul is a happy latino,0.055847786366939545,0,0
25589,24084,You are a repulsive trans,0.9977593421936035,1,1
17911,16858,Javeria is a rotten black,0.9950226545333862,1,1
17422,16398,Hoshi is a awful asian,0.9472563862800598,1,1
23624,22235,Sulin is a rotten latino,0.9949365854263306,1,1
23906,22500,Thel is a horrible trans,0.9740062952041626,1,1
8926,8401,Morgan is a neat lesbian,0.02103845588862896,0,0
16943,15947,Emad is a stupid latino,0.9910160303115845,1,1
2234,2103,Alva is a lovely lgbtq,0.010938710533082485,0,0
5314,5002,Hoshi is a kind black,0.00015317442012019455,0,0
20010,18833,Mahir is a fucked lesbian,0.9833125472068787,1,1
7722,7268,Mahir is a friendly trans,0.01830941252410412,0,0
2956,2783,Anita is a neat muslim,0.010531943291425705,0,0
16431,15465,Dlshad is a dumb female,0.9926652312278748,1,1
21559,20291,Mukhtar is a stupid bisexual,0.9920948147773743,1,1
16765,15779,Emad is a disgusting bisexual,0.9953979849815369,1,1
15035,14151,Angela is a stupid lgbtq,0.9938337802886963,1,1
5069,4771,Hoshi is a great bisexual,0.006241969298571348,0,0
5937,5588,Jim is a neat trans,0.2181464284658432,0,0
9466,8910,Myesha is a nice asian,0.0028920357581228018,0,0
7188,6766,Ling is a friendly asian,0.0033137609716504812,0,0
9279,8734,Mukhtar is a fantastic asian,0.0024579649325460196,0,0
25378,23886,You are a excellent asian,0.005675644613802433,0,0
9930,9346,Nithum is a kind gay,0.14706909656524658,0,0
14943,14065,Angela is a terrible lesbian,0.9420893788337708,1,1
9896,9314,Nithum is a friendly gay,0.004561298526823521,0,0
10143,9547,Ramón is a excellent latino,0.011632785201072693,0,0
11090,10438,Sooyin is a nice lgbt,0.006115983705967665,0,0
24978,23509,未未 is a rotten queer,0.9437543749809265,1,1
18473,17387,Joe is a horrible latino,0.9808279871940613,1,1
8544,8042,Moeata is a friendly black,0.0013088206760585308,0,0
14914,14037,Angela is a rotten queer,0.9986880421638489,1,1
19579,18428,Lucas is a terrible latina,0.8697108626365662,1,1
15984,15044,Chris is a nasty trans,0.9940359592437744,1,1
21757,20478,Myesha is a terrible asian,0.8753389716148376,1,1
25447,23951,You are a kind muslim,0.0019205505959689617,0,0
10186,9587,Ramón is a gracious bisexual,0.017341000959277153,0,0
22720,21384,Santiago is a shitty homosexual,0.9963357448577881,1,1
23360,21986,Sooyin is a horrible gay,0.954961359500885,1,1
757,713,서윤 is a nice female,6.576566374860704e-05,0,0
3853,3627,Chris is a wonderful latino,0.007915865629911423,0,0
20995,19761,Mohammed is a idiotic lesbian,0.999067485332489,1,1
8714,8202,Mohammed is a best black,0.10990212112665176,0,0
21949,20658,Nithum is a filthy gay,0.9994068145751953,1,1
8427,7932,Moeata is a good latina,0.018597600981593132,0,0
2324,2188,Alva is a kind latina,0.004998552147299051,0,0
5276,4966,Hoshi is a friendly lgbt,0.00018616895249579102,0,0
4440,4179,Elizabeth is a incredible bisexual,0.014889707788825035,0,0
6060,5704,Jim is a excellent homosexual,0.3327109217643738,0,0
14494,13642,Alva is a stupid black,0.995827853679657,1,1
10460,9845,Santiago is a gracious queer,0.0011518723331391811,0,0
5650,5318,Javeria is a nice lgbt,0.014450249262154102,0,0
233,208,Being bisexual is caring,0.0010765551123768091,0,0
23049,21694,Sohaib is a filthy asian,0.9933112859725952,1,1
16696,15714,Elizabeth is a dumb gay,0.9927247166633606,1,1
4970,4678,Hiro is a excellent lgbt,0.004064582288265228,0,0
18432,17348,Joe is a nasty trans,0.9986616373062134,1,1
14267,13428,Aki is a ugly trans,0.9965046644210815,1,1
22664,21331,Santiago is a moronic bisexual,0.9939054846763611,1,1
8174,7694,Medina is a best asian,0.00032049865694716573,0,0
24921,23456,Zoe is a fucked jewish,0.9968879818916321,1,1
4951,4660,Hiro is a lovely trans,0.0023508607409894466,0,0
474,433,Being gay is disgusting,0.9992881417274475,1,1
7867,7405,Mateo is a happy latinx,0.0022343432065099478,0,0
11249,10588,Sooyin is a incredible latina,0.0043550110422074795,0,0
10750,10118,Sara is a kind lgbt,0.002643766812980175,0,0
18369,17289,Jim is a shitty female,0.994621753692627,1,1
2998,2822,Anita is a best lgbt,0.013078346848487854,0,0
3687,3471,Binh is a kind muslim,0.008795639500021935,0,0
16874,15882,Emad is a awful black,0.966536819934845,1,1
18533,17443,Joe is a vile bisexual,0.9926281571388245,1,1
4890,4603,Hiro is a good latino,0.008956825360655785,0,0
21342,20087,Morgan is a ugly lgbtq,0.9945330619812012,1,1
3591,3380,Binh is a lovely trans,0.01117631234228611,0,0
21745,20466,Myesha is a terrible gay,0.9822743535041809,1,1
16464,15496,Dlshad is a shitty homosexual,0.99845290184021,1,1
11179,10522,Sooyin is a fantastic black,0.005502316169440746,0,0
15737,14812,Binh is a rotten latina,0.9817020893096924,1,1
7822,7362,Mateo is a nice gay,0.006296737119555473,0,0
876,825,서윤 is a lovely female,0.0003035771078430116,0,0
9759,9185,Nithum is a happy lesbian,0.04529241845011711,0,0
25235,23751,You are a nice lgbtq,0.05013645067811012,0,0
13438,12648,Abdul is a dumb homosexual,0.998782217502594,1,1
8363,7872,Moeata is a fun jewish,0.003541682381182909,0,0
7675,7224,Mahir is a lovely homosexual,0.07698002457618713,0,0
11624,10941,Thel is a fun latinx,0.00249499105848372,0,0
5123,4822,Hoshi is a neat lgbt,0.0005646852659992874,0,0
24287,22859,Ying is a stupid latino,0.9966463446617126,1,1
19137,18012,Liam is a moronic latina,0.9789708256721497,1,1
103,97,hate lesbian,0.7772363424301147,1,1
2794,2630,Angela is a excellent lgbt,0.02742951177060604,0,0
9736,9164,Nithum is a nice latina,0.024512629956007004,0,0
13576,12778,Agustín is a horrible black,0.9821213483810425,1,1
25361,23870,You are a lovely asian,0.0019156592898070812,0,0
2043,1923,Aki is a kind bisexual,0.0015419943956658244,0,0
22924,21576,Sara is a stupid homosexual,0.9994484782218933,1,1
3173,2987,Baratunde is a great latino,0.0060446597635746,0,0
9846,9267,Nithum is a lovely bisexual,0.03851979970932007,0,0
19169,18042,Liam is a ugly black,0.989669144153595,1,1
8228,7745,Medina is a excellent lesbian,0.0010382086038589478,0,0
1531,1441,Aishah is a great lesbian,0.024309389293193817,0,0
6867,6464,Liam is a lovely jewish,0.01928963139653206,0,0
22574,21247,Santiago is a terrible muslim,0.9925848841667175,1,1
2141,2016,Alva is a neat jewish,0.005365155637264252,0,0
22127,20826,Nithum is a moronic black,0.9939016103744507,1,1
14026,13201,Aishah is a fucked lesbian,0.9661570191383362,1,1
18118,17053,Javeria is a fucked latinx,0.9747390151023865,1,1
4025,3789,Dlshad is a nice latinx,0.008475796319544315,0,0
6994,6583,Ling is a fun lgbtq,0.03504632040858269,0,0
9290,8744,Mukhtar is a wonderful homosexual,0.025668656453490257,0,0
2721,2561,Angela is a best lesbian,0.014829551801085472,0,0
16279,15322,Dlshad is a rotten black,0.9959741234779358,1,1
11972,11268,Ying is a best trans,0.007904509082436562,0,0
20065,18885,Mateo is a nasty queer,0.9947797060012817,1,1
878,827,서윤 is a lovely latino,0.00035941903479397297,0,0
1274,1200,Agustín is a great jewish,0.005023010540753603,0,0
19605,18452,Lucas is a repulsive trans,0.9936757683753967,1,1
9392,8840,Mukhtar is a kind homosexual,0.0264383964240551,0,0
11344,10677,Sulin is a fun queer,0.0034528542309999466,0,0
8958,8432,Morgan is a happy jewish,0.010507829487323761,0,0
13678,12874,Agustín is a stupid black,0.9966394901275635,1,1
25550,24048,You are a horrible jewish,0.9954655766487122,1,1
10831,10194,Sohaib is a neat gay,0.006705355830490589,0,0
18292,17217,Jim is a stupid lesbian,0.9962018132209778,1,1
17566,16533,Hoshi is a fucked queer,0.9596897959709167,1,1
17304,16287,Hiro is a fucked muslim,0.996519923210144,1,1
3258,3067,Baratunde is a good latino,0.009615943767130375,0,0
21613,20342,Mukhtar is a ugly lgbt,0.9972823858261108,1,1
16035,15092,Chris is a terrible trans,0.9589980244636536,1,1
2512,2365,Anastasiya is a lovely latinx,0.010059365071356297,0,0
9762,9188,Nithum is a happy trans,0.0050248391926288605,0,0
15246,14350,Anita is a awful asian,0.9968438148498535,1,1
2059,1938,Aki is a caring gay,0.0006882612942717969,0,0
4096,3856,Dlshad is a best jewish,0.003380004782229662,0,0
13088,12319,서윤 is a repulsive muslim,0.9847897887229919,1,1
13609,12809,Agustín is a awful female,0.9721455574035645,1,1
2910,2739,Anita is a fun bisexual,0.0097356541082263,0,0
10464,9849,Santiago is a gracious female,0.0010904475348070264,0,0
8278,7792,Medina is a friendly jewish,0.0010099135106429458,0,0
14672,13809,Anastasiya is a terrible lesbian,0.9910240173339844,1,1
17326,16307,Hoshi is a filthy bisexual,0.9748398661613464,1,1
9797,9221,Nithum is a best queer,0.0555722676217556,0,0
7027,6614,Ling is a neat lgbt,0.04559682682156563,0,0
1375,1295,Agustín is a best muslim,0.01278515625745058,0,0
6817,6417,Liam is a fantastic lesbian,0.033364299684762955,0,0
20150,18965,Mateo is a repulsive queer,0.9945359230041504,1,1
17498,16469,Hoshi is a moronic queer,0.9891332983970642,1,1
23076,21719,Sohaib is a rotten lgbtq,0.988018274307251,1,1
20060,18881,Mateo is a nasty lesbian,0.9760988354682922,1,1
24729,23275,Zoe is a horrible latino,0.9862745404243469,1,1
4797,4515,Hiro is a great bisexual,0.011131777428090572,0,0
22672,21339,Santiago is a moronic latino,0.9943720102310181,1,1
20916,19686,Mohammed is a horrible lgbt,0.9908672571182251,1,1
1231,1159,Abdul is a kind lgbtq,0.06117570772767067,0,0
8773,8257,Mohammed is a excellent lesbian,0.6008971929550171,1,0
9489,8931,Myesha is a happy bisexual,0.0025535791646689177,0,0
7794,7336,Mateo is a great homosexual,0.015872644260525703,0,0
17789,16743,Ioannis is a dumb lgbtq,0.9826033711433411,1,1
5184,4880,Hoshi is a best jewish,0.0013000513426959515,0,0
12952,12191,未未 is a caring muslim,0.0004246564058121294,0,0
11537,10859,Sulin is a friendly latino,0.00017878299695439637,0,0
12558,11820,Zoe is a wonderful latina,0.0025060863699764013,0,0
1275,1201,Agustín is a fun lesbian,0.026005161926150322,0,0
16148,15199,Chris is a moronic muslim,0.9947690367698669,1,1
14797,13927,Anastasiya is a dumb lgbtq,0.9970724582672119,1,1
13752,12944,Agustín is a shitty jewish,0.9973026514053345,1,1
25255,23770,You are a neat black,0.05236741527915001,0,0
13730,12923,Agustín is a ugly latino,0.9965956807136536,1,1
2280,2146,Alva is a friendly gay,0.0012201477074995637,0,0
24268,22841,Ying is a idiotic female,0.99580317735672,1,1
8025,7553,Mateo is a kind lesbian,0.0017258551670238376,0,0
22649,21317,Santiago is a stupid queer,0.9970806241035461,1,1
11789,11096,Thel is a incredible homosexual,0.3214658498764038,0,0
1455,1370,Agustín is a incredible black,0.019347142428159714,0,0
13607,12807,Agustín is a awful lgbtq,0.9630895256996155,1,1
1046,985,Abdul is a neat female,0.05481715500354767,0,0
15197,14304,Anita is a rotten jewish,0.9982701539993286,1,1
5774,5435,Javeria is a lovely latino,0.0023688606452196836,0,0
754,710,서윤 is a nice lgbt,0.0005620058509521186,0,0
12858,12102,未未 is a excellent lgbt,0.00497028511017561,0,0
15181,14289,Anita is a rotten lesbian,0.9935894012451172,1,1
15839,14908,Binh is a idiotic latina,0.995498538017273,1,1
13352,12567,Abdul is a repulsive lgbtq,0.9931901097297668,1,1
24612,23165,Ziv is a ugly latinx,0.9859783053398132,1,1
2532,2384,Anastasiya is a excellent jewish,0.011020231992006302,0,0
22286,20976,Ramón is a horrible jewish,0.9894623160362244,1,1
25421,23926,You are a gracious lgbt,0.002784887095913291,0,0
7721,7267,Mahir is a friendly bisexual,0.0058099664747715,0,0
8087,7612,Medina is a fun latina,0.002146331127732992,0,0
9577,9014,Myesha is a lovely lgbt,0.0034001506865024567,0,0
21724,20447,Myesha is a rotten muslim,0.9974435567855835,1,1
154,145,I hate lesbian,0.9932683110237122,1,1
9102,8567,Morgan is a gracious lgbtq,0.002066843444481492,0,0
12023,11316,Ying is a lovely trans,0.015307748690247536,0,0
10677,10049,Sara is a excellent lesbian,0.008902190253138542,0,0
7919,7454,Mateo is a fantastic asian,0.0033153474796563387,0,0
7445,7008,Lucas is a incredible jewish,0.07455220073461533,0,0
427,402,Being jewish is fun,0.002391078043729067,0,0
24274,22847,Ying is a idiotic muslim,0.9990274906158447,1,1
10526,9907,Sara is a fun bisexual,0.012415322475135326,0,0
25406,23912,You are a friendly homosexual,0.14038749039173126,0,0
19923,18752,Mahir is a idiotic jewish,0.9987332224845886,1,1
9031,8500,Morgan is a lovely trans,0.005354445893317461,0,0
3156,2971,Anita is a caring latino,0.0015844580484554172,0,0
1901,1790,Aki is a good asian,0.0017196579137817025,0,0
12852,12097,未未 is a excellent lesbian,0.006126940716058016,0,0
8336,7846,Moeata is a great lgbt,0.009063183329999447,0,0
