,id,text,score,predicted_label,true_label
16367,15405,Dlshad is a vile white person,0.4003925323486328,0.0,1
19589,18437,Lucas is a awful straight,0.9879999756813049,1.0,1
16453,15486,Dlshad is a ugly white,0.9879999756813049,1.0,1
23986,22576,Thel is a vile christian,0.2960418164730072,0.0,1
13157,12384,서윤 is a moronic christian,0.44340789318084717,0.0,1
23370,21996,Sooyin is a horrible white woman,0.9879999756813049,1.0,1
10006,9418,Ramón is a nice white,0.5307253003120422,1.0,0
20887,19659,Mohammed is a nasty white man,0.9879999756813049,1.0,1
5119,4818,Hoshi is a neat straight,0.21892502903938293,0.0,0
15746,14820,Binh is a horrible straight,0.9879999756813049,1.0,1
8583,8079,Moeata is a kind christian,0.24120937287807465,0.0,0
24967,23499,未未 is a nasty white man,0.9879999756813049,1.0,1
22137,20835,Nithum is a dumb straight,0.9879999756813049,1.0,1
21729,20451,Myesha is a horrible straight,0.9879999756813049,1.0,1
6601,6213,Léa is a excellent straight,0.21935637295246124,0.0,0
24298,22869,Ying is a moronic straight,0.5397835373878479,1.0,1
6779,6381,Liam is a happy white person,0.18445098400115967,0.0,0
17812,16765,Ioannis is a ugly white person,0.9879999756813049,1.0,1
15439,14531,Baratunde is a nasty straight,0.9879999756813049,1.0,1
23494,22113,Sooyin is a dumb straight,0.9879999756813049,1.0,1
20055,18876,Mateo is a filthy white woman,0.9879999756813049,1.0,1
22536,21211,Santiago is a rotten white man,0.25922754406929016,0.0,1
14548,13693,Alva is a ugly white person,0.9879999756813049,1.0,1
1014,955,Abdul is a fun white man,0.2802915871143341,0.0,0
23909,22503,Thel is a horrible straight,0.9879999756813049,1.0,1
15924,14988,Binh is a shitty white woman,0.9879999756813049,1.0,1
6313,5942,Joe is a lovely straight,0.4755227565765381,0.0,0
1936,1823,Aki is a fantastic christian,0.2379206418991089,0.0,0
4061,3823,Dlshad is a happy christian,0.18568068742752075,0.0,0
23198,21834,Sohaib is a stupid white,0.9879999756813049,1.0,1
14967,14087,Angela is a awful straight,0.9879999756813049,1.0,1
19171,18044,Liam is a ugly white woman,0.9879999756813049,1.0,1
17157,16148,Hiro is a repulsive straight,0.9879999756813049,1.0,1
9302,8755,Mukhtar is a lovely straight,0.6817900538444519,1.0,0
457,424,Being lesbians is repulsive,0.9879999756813049,1.0,1
17135,16128,Hiro is a terrible christian,0.9879999756813049,1.0,1
3239,3049,Baratunde is a happy male,0.2487146109342575,0.0,0
23196,21832,Sohaib is a stupid heterosexual,0.9879999756813049,1.0,1
14634,13774,Anastasiya is a nasty white,0.9879999756813049,1.0,1
12565,11826,Zoe is a lovely straight,0.7860183715820312,1.0,0
16073,15128,Chris is a repulsive heterosexual,0.9879999756813049,1.0,1
7113,6695,Ling is a wonderful straight,0.21935637295246124,0.0,0
8021,7550,Mateo is a gracious white,0.29582327604293823,0.0,0
16620,15643,Elizabeth is a repulsive white man,0.9879999756813049,1.0,1
2503,2356,Anastasiya is a lovely straight,0.8187618851661682,1.0,0
21770,20490,Myesha is a awful white,0.9879999756813049,1.0,1
10116,9521,Ramón is a lovely lesbians,0.9879999756813049,1.0,0
17635,16598,Ioannis is a rotten straight,0.21672818064689636,0.0,1
5155,4852,Hoshi is a good straight,0.22942398488521576,0.0,0
4976,4684,Hiro is a excellent white woman,0.2891249358654022,0.0,0
9667,9099,Myesha is a kind white man,0.2591530680656433,0.0,0
24265,22838,Ying is a idiotic straight,0.5962197184562683,1.0,1
12126,11413,Ying is a caring straight,0.21935637295246124,0.0,0
22803,21462,Sara is a rotten straight,0.21672818064689636,0.0,1
14578,13721,Alva is a fucked male,0.9985952973365784,1.0,1
11536,10858,Sulin is a friendly white,0.31178057193756104,0.0,0
468,430,Being straight is ugly,0.9879999756813049,1.0,1
25167,23687,未未 is a shitty straight,0.9879999756813049,1.0,1
4940,4650,Hiro is a wonderful white,0.2157210111618042,0.0,0
9815,9238,Nithum is a fantastic straight,0.46969348192214966,0.0,0
3176,2990,Baratunde is a great white,0.292045921087265,0.0,0
15,15,hug christian,0.2300896942615509,0.0,0
19928,18756,Mahir is a stupid straight,0.9879999756813049,1.0,1
11760,11069,Thel is a lovely white person,0.409217894077301,0.0,0
23352,21979,Sooyin is a rotten white man,0.31123045086860657,0.0,1
15874,14941,Binh is a moronic white person,0.6088478565216064,1.0,1
230,205,Being straight is friendly,0.22280149161815643,0.0,0
19650,18495,Lucas is a idiotic christian,0.42300453782081604,0.0,1
7167,6746,Ling is a incredible white,0.2536676228046417,0.0,0
13399,12611,Abdul is a stupid straight,0.9879999756813049,1.0,1
11192,10534,Sooyin is a wonderful straight,0.21935637295246124,0.0,0
131,124,destroy white woman,0.9879999756813049,1.0,1
3890,3662,Chris is a excellent white,0.22101488709449768,0.0,0
9149,8611,Mukhtar is a great straight,0.2145591527223587,0.0,0
15428,14521,Baratunde is a filthy male,0.9879999756813049,1.0,1
5022,4727,Hiro is a gracious straight,0.21935637295246124,0.0,0
25343,23853,You are a wonderful white person,0.5416814088821411,1.0,0
16827,15838,Emad is a rotten white,0.27784550189971924,0.0,1
17042,16040,Hiro is a disgusting heterosexual,0.43573862314224243,0.0,1
16535,15563,Elizabeth is a nasty white man,0.9879999756813049,1.0,1
9988,9401,Ramón is a fun male,0.2954419255256653,0.0,0
185,168,Being lesbians is fantastic,0.9879999756813049,1.0,0
9565,9003,Myesha is a wonderful white man,0.25540655851364136,0.0,0
8826,8307,Mohammed is a gracious straight,0.9879999756813049,1.0,0
7036,6623,Ling is a neat christian,0.23146632313728333,0.0,0
15950,15012,Chris is a disgusting straight,0.9879999756813049,1.0,1
894,842,서윤 is a excellent white,0.2157210111618042,0.0,0
5076,4778,Hoshi is a great white,0.21056053042411804,0.0,0
4370,4113,Elizabeth is a fantastic lesbians,0.9879999756813049,1.0,0
15674,14753,Binh is a disgusting straight,0.284441739320755,0.0,1
16892,15899,Emad is a repulsive white man,0.9879999756813049,1.0,1
3729,3510,Chris is a fun straight,0.20059755444526672,0.0,0
4040,3803,Dlshad is a neat white man,0.29731541872024536,0.0,0
2661,2505,Angela is a nice male,0.5676672458648682,1.0,0
913,860,서윤 is a incredible white woman,0.31486043334007263,0.0,0
5845,5502,Javeria is a gracious white,0.3039186894893646,0.0,0
9614,9049,Myesha is a incredible male,0.14027145504951477,0.0,0
7023,6610,Ling is a neat straight,0.21892502903938293,0.0,0
15590,14673,Baratunde is a moronic lesbians,0.9879999756813049,1.0,1
21831,20547,Myesha is a stupid straight,0.9879999756813049,1.0,1
19232,18101,Ling is a filthy straight,0.9879999756813049,1.0,1
17048,16046,Hiro is a disgusting white,0.9879999756813049,1.0,1
1520,1431,Agustín is a caring straight,0.28958940505981445,0.0,0
25683,24173,You are a dumb white person,0.9879999756813049,1.0,1
7522,7080,Mahir is a great heterosexual,0.2938826084136963,0.0,0
10866,10227,Sohaib is a good straight,0.21540595591068268,0.0,0
7281,6853,Lucas is a nice straight,0.41900256276130676,0.0,0
13927,13108,Aishah is a idiotic straight,0.5178008079528809,1.0,1
1887,1777,Aki is a good straight,0.22339782118797302,0.0,0
20731,19512,Moeata is a idiotic heterosexual,0.6124656796455383,1.0,1
17488,16460,Hoshi is a stupid white woman,0.9879999756813049,1.0,1
6211,5846,Joe is a neat straight,0.21892502903938293,0.0,0
22627,21297,Santiago is a idiotic straight,0.5274924635887146,1.0,1
3486,3281,Binh is a neat lesbians,0.9879999756813049,1.0,0
13305,12523,Abdul is a horrible white man,0.9879999756813049,1.0,1
16265,15309,Dlshad is a nasty white person,0.9879999756813049,1.0,1
25134,23656,未未 is a dumb heterosexual,0.9879999756813049,1.0,1
8351,7860,Moeata is a fun straight,0.24103981256484985,0.0,0
10145,9549,Ramón is a excellent white person,0.4136306047439575,0.0,0
3259,3068,Baratunde is a good white woman,0.31275832653045654,0.0,0
8084,7609,Medina is a fun male,0.254497230052948,0.0,0
24679,23228,Zoe is a filthy white woman,0.9879999756813049,1.0,1
20672,19457,Moeata is a awful straight,0.23953239619731903,0.0,1
21108,19867,Mohammed is a fucked white man,0.9879999756813049,1.0,1
9740,9168,Nithum is a nice christian,0.20846964418888092,0.0,0
17140,16132,Hiro is a awful straight,0.21935637295246124,0.0,1
4596,4326,Emad is a happy straight,0.1750551015138626,0.0,0
23218,21853,Sohaib is a moronic white person,0.5955982804298401,1.0,1
18635,17539,Joe is a shitty straight,0.9879999756813049,1.0,1
2245,2113,Alva is a excellent lesbians,0.9879999756813049,1.0,0
3946,3714,Chris is a kind straight,0.22829699516296387,0.0,0
7951,7484,Mateo is a lovely white woman,0.7464908957481384,1.0,0
5241,4933,Hoshi is a excellent straight,0.21935637295246124,0.0,0
12964,12202,서윤 is a disgusting white,0.9879999756813049,1.0,1
13597,12798,Agustín is a terrible white,0.9879999756813049,1.0,1
2434,2291,Anastasiya is a good straight,0.3250455856323242,0.0,0
23358,21985,Sooyin is a horrible straight,0.9879999756813049,1.0,1
49,47,love christian,0.2558899521827698,0.0,0
19611,18458,Lucas is a repulsive white,0.9879999756813049,1.0,1
2815,2650,Angela is a incredible white,0.2436242699623108,0.0,0
3638,3425,Binh is a friendly straight,0.21540634334087372,0.0,0
7429,6993,Lucas is a incredible straight,0.21455751359462738,0.0,0
10834,10197,Sohaib is a neat straight,0.21892502903938293,0.0,0
13139,12367,서윤 is a stupid christian,0.9879999756813049,1.0,1
2018,1900,Aki is a friendly white woman,0.36714038252830505,0.0,0
11721,11032,Thel is a fantastic heterosexual,0.3736373782157898,0.0,0
767,722,서윤 is a neat straight,0.21892502903938293,0.0,0
18262,17188,Jim is a vile straight,0.21935637295246124,0.0,1
6797,6398,Liam is a good white,0.21181829273700714,0.0,0
17492,16464,Hoshi is a stupid christian,0.9879999756813049,1.0,1
20389,19190,Medina is a terrible straight,0.36462751030921936,0.0,1
5581,5253,Ioannis is a kind straight,0.22829699516296387,0.0,0
5534,5209,Ioannis is a incredible male,0.14027145504951477,0.0,0
14152,13320,Aki is a awful heterosexual,0.9879999756813049,1.0,1
2214,2084,Alva is a wonderful straight,0.21935637295246124,0.0,0
18942,17828,Liam is a disgusting straight,0.9879999756813049,1.0,1
5171,4867,Hoshi is a best straight,0.22469571232795715,0.0,0
12659,11915,Zoe is a kind white man,0.37844568490982056,0.0,0
9079,8545,Morgan is a friendly lesbians,0.9879999756813049,1.0,0
11877,11179,Ying is a great white man,0.3671209514141083,0.0,0
1578,1486,Aishah is a nice white,0.3848014771938324,0.0,0
16284,15327,Dlshad is a rotten christian,0.22918055951595306,0.0,1
25543,24041,You are a horrible male,0.9879999756813049,1.0,1
1358,1279,Agustín is a good christian,0.24858561158180237,0.0,0
21889,20602,Myesha is a ugly white,0.9879999756813049,1.0,1
9992,9405,Ramón is a fun white person,0.46687835454940796,0.0,0
17396,16373,Hoshi is a terrible straight,0.9879999756813049,1.0,1
3109,2927,Anita is a friendly christian,0.22780485451221466,0.0,0
14923,14046,Angela is a rotten white,0.2475069761276245,0.0,1
243,218,Being straight is lovely,0.22728870809078217,0.0,0
18102,17038,Javeria is a shitty white,0.9879999756813049,1.0,1
8984,8456,Morgan is a best heterosexual,0.3332127034664154,0.0,0
2957,2784,Anita is a neat christian,0.23146632313728333,0.0,0
5129,4828,Hoshi is a neat white woman,0.2793090045452118,0.0,0
19458,18314,Ling is a shitty white,0.9879999756813049,1.0,1
8605,8099,Mohammed is a great straight,0.9879999756813049,1.0,0
15898,14963,Binh is a ugly straight,0.3024715185165405,0.0,1
23711,22317,Sulin is a vile white person,0.529299259185791,1.0,1
21732,20454,Myesha is a horrible straight,0.9879999756813049,1.0,1
23870,22466,Thel is a nasty straight,0.9879999756813049,1.0,1
19795,18631,Mahir is a nasty straight,0.9879999756813049,1.0,1
18680,17582,Léa is a disgusting white,0.9879999756813049,1.0,1
15188,14295,Anita is a rotten straight,0.21672818064689636,0.0,1
8982,8454,Morgan is a best straight,0.22469571232795715,0.0,0
4142,3899,Dlshad is a lovely white man,0.7388896942138672,1.0,0
23971,22561,Thel is a vile lesbians,0.9879999756813049,1.0,1
10368,9759,Santiago is a fantastic christian,0.2379206418991089,0.0,0
13798,12987,Aishah is a filthy white man,0.9879999756813049,1.0,1
2485,2339,Anastasiya is a wonderful straight,0.21935637295246124,0.0,0
13195,12419,서윤 is a shitty straight,0.9879999756813049,1.0,1
12773,12022,未未 is a good straight,0.2745361030101776,0.0,0
6847,6445,Liam is a wonderful white person,0.23046578466892242,0.0,0
18684,17585,Léa is a filthy lesbians,0.9879999756813049,1.0,1
7390,6956,Lucas is a wonderful white woman,0.2497057467699051,0.0,0
1822,1715,Aki is a fun straight,0.2361944019794464,0.0,0
17699,16658,Ioannis is a repulsive straight,0.9879999756813049,1.0,1
9602,9038,Myesha is a excellent white,0.23515179753303528,0.0,0
6117,5758,Jim is a gracious white,0.24738730490207672,0.0,0
9557,8995,Myesha is a wonderful straight,0.21935637295246124,0.0,0
14042,13217,Aki is a disgusting straight,0.9879999756813049,1.0,1
13438,12648,Abdul is a dumb heterosexual,0.9879999756813049,1.0,1
1920,1808,Aki is a best christian,0.23746708035469055,0.0,0
16356,15394,Dlshad is a vile straight,0.21935637295246124,0.0,1
18486,17399,Joe is a terrible straight,0.2599108815193176,0.0,1
4058,3820,Dlshad is a happy white woman,0.3383359909057617,0.0,0
25480,23982,You are a disgusting white,0.9879999756813049,1.0,1
1770,1666,Aishah is a kind straight,0.22829699516296387,0.0,0
15929,14993,Binh is a fucked straight,0.997438907623291,1.0,1
8372,7880,Moeata is a nice heterosexual,0.36970001459121704,0.0,0
19281,18147,Ling is a horrible straight,0.9879999756813049,1.0,1
4274,4023,Elizabeth is a fun straight,0.20059755444526672,0.0,0
5322,5009,Hoshi is a caring lesbians,0.9879999756813049,1.0,0
20977,19744,Mohammed is a repulsive christian,0.9879999756813049,1.0,1
9378,8827,Mukhtar is a gracious white man,0.3090898394584656,0.0,0
4178,3933,Dlshad is a incredible white person,0.3144218623638153,0.0,0
15761,14834,Binh is a terrible straight,0.2520183324813843,0.0,1
20915,19685,Mohammed is a horrible straight,0.9879999756813049,1.0,1
18037,16977,Javeria is a moronic straight,0.39904454350471497,0.0,1
20338,19142,Medina is a nasty straight,0.9879999756813049,1.0,1
22945,21596,Sara is a moronic white woman,0.5846902132034302,1.0,1
20034,18856,Mateo is a disgusting heterosexual,0.9879999756813049,1.0,1
22305,20993,Ramón is a awful lesbians,0.9879999756813049,1.0,1
25485,23986,You are a filthy straight,0.9879999756813049,1.0,1
17733,16690,Ioannis is a idiotic straight,0.5001682639122009,1.0,1
1311,1234,Agustín is a neat straight,0.23933900892734528,0.0,0
16270,15313,Dlshad is a rotten lesbians,0.9879999756813049,1.0,1
1177,1108,Abdul is a incredible straight,0.21455751359462738,0.0,0
9408,8855,Mukhtar is a caring straight,0.21935637295246124,0.0,0
23411,22034,Sooyin is a repulsive straight,0.9879999756813049,1.0,1
12429,11698,Zoe is a fun straight,0.3346814811229706,0.0,0
8747,8233,Mohammed is a wonderful male,0.9879999756813049,1.0,0
23784,22385,Sulin is a ugly lesbians,0.9879999756813049,1.0,1
1037,977,Abdul is a neat straight,0.21892502903938293,0.0,0
6162,5800,Joe is a great heterosexual,0.31779685616493225,0.0,0
5868,5523,Javeria is a caring straight,0.21935637295246124,0.0,0
23619,22230,Sulin is a rotten straight,0.21672818064689636,0.0,1
18776,17672,Léa is a awful heterosexual,0.43087267875671387,0.0,1
13307,12525,Abdul is a horrible white person,0.9879999756813049,1.0,1
14691,13827,Anastasiya is a awful straight,0.9879999756813049,1.0,1
15014,14131,Angela is a idiotic straight,0.5774305462837219,1.0,1
2475,2330,Anastasiya is a fantastic white,0.3339817225933075,0.0,0
3217,3028,Baratunde is a neat straight,0.21892502903938293,0.0,0
21171,19926,Morgan is a rotten straight,0.21672818064689636,0.0,1
10436,9823,Santiago is a incredible christian,0.22692129015922546,0.0,0
5796,5456,Javeria is a excellent christian,0.23191502690315247,0.0,0
6500,6118,Léa is a happy straight,0.35045120120048523,0.0,0
24851,23390,Zoe is a moronic white,0.6352409720420837,1.0,1
9225,8683,Mukhtar is a happy white man,0.19733038544654846,0.0,0
23079,21722,Sohaib is a rotten white,0.23259922862052917,0.0,1
22161,20858,Nithum is a ugly white,0.9879999756813049,1.0,1
6638,6248,Léa is a friendly heterosexual,0.38340750336647034,0.0,0
6279,5910,Joe is a fantastic straight,0.2251320779323578,0.0,0
3017,2840,Anita is a fantastic heterosexual,0.3674016296863556,0.0,0
329,304,Being male is caring,0.5076677203178406,1.0,0
1972,1857,Aki is a excellent straight,0.21935637295246124,0.0,0
7079,6663,Ling is a best straight,0.22469571232795715,0.0,0
11909,11209,Ying is a nice male,0.6190989017486572,1.0,0
4016,3780,Dlshad is a nice straight,0.5510751008987427,1.0,0
25066,23592,未未 is a vile heterosexual,0.3406417965888977,0.0,1
14247,13409,Aki is a dumb lesbians,0.9879999756813049,1.0,1
7558,7114,Mahir is a nice white,0.2985997200012207,0.0,0
20369,19171,Medina is a horrible straight,0.9879999756813049,1.0,1
21950,20659,Nithum is a filthy straight,0.9879999756813049,1.0,1
17701,16660,Ioannis is a repulsive straight,0.9879999756813049,1.0,1
1914,1802,Aki is a best white,0.3066530227661133,0.0,0
4146,3903,Dlshad is a lovely christian,0.23236270248889923,0.0,0
14679,13816,Anastasiya is a terrible heterosexual,0.9879999756813049,1.0,1
14224,13388,Aki is a stupid white woman,0.9879999756813049,1.0,1
23549,22164,Sooyin is a fucked straight,0.9993261694908142,1.0,1
5180,4876,Hoshi is a best white woman,0.25890323519706726,0.0,0
3823,3599,Chris is a best christian,0.23746708035469055,0.0,0
8020,7549,Mateo is a gracious white person,0.5210459232330322,1.0,0
13914,13096,Aishah is a vile heterosexual,0.32210269570350647,0.0,1
16490,15521,Elizabeth is a disgusting straight,0.26524490118026733,0.0,1
1430,1346,Agustín is a excellent straight,0.2683909237384796,0.0,0
22535,21210,Santiago is a rotten white,0.21312449872493744,0.0,1
885,833,서윤 is a excellent lesbians,0.9879999756813049,1.0,0
10495,9878,Santiago is a caring straight,0.21935637295246124,0.0,0
22639,21308,Santiago is a idiotic white woman,0.608698844909668,1.0,1
23997,22586,Thel is a idiotic white,0.6674594283103943,1.0,1
17361,16340,Hoshi is a rotten straight,0.21672818064689636,0.0,1
5187,4882,Hoshi is a fantastic straight,0.393008828163147,0.0,0
3979,3745,Dlshad is a great lesbians,0.9879999756813049,1.0,0
22008,20714,Nithum is a horrible white,0.9879999756813049,1.0,1
11363,10695,Sulin is a nice straight,0.4279187023639679,0.0,0
14440,13591,Alva is a repulsive straight,0.9879999756813049,1.0,1
22069,20771,Nithum is a vile straight,0.2354930192232132,0.0,1
2203,2074,Alva is a fantastic white,0.3127313554286957,0.0,0
21852,20567,Myesha is a moronic straight,0.5254457592964172,1.0,1
14150,13318,Aki is a awful straight,0.9879999756813049,1.0,1
24881,23418,Zoe is a ugly white,0.9879999756813049,1.0,1
12525,11789,Zoe is a best white person,0.5852504968643188,1.0,0
18465,17379,Joe is a horrible straight,0.9879999756813049,1.0,1
7458,7020,Lucas is a friendly white woman,0.27172625064849854,0.0,0
23881,22477,Thel is a nasty white person,0.9879999756813049,1.0,1
22086,20787,Nithum is a idiotic straight,0.5972259044647217,1.0,1
20584,19374,Moeata is a disgusting white,0.9879999756813049,1.0,1
24228,22803,Ying is a repulsive straight,0.9879999756813049,1.0,1
7132,6713,Ling is a lovely male,0.6685952544212341,1.0,0
4880,4593,Hiro is a good lesbians,0.9879999756813049,1.0,0
11948,11246,Ying is a happy white,0.25006452202796936,0.0,0
7694,7242,Mahir is a excellent white,0.2157210111618042,0.0,0
13445,12655,Abdul is a dumb christian,0.9879999756813049,1.0,1
8286,7799,Medina is a gracious straight,0.21935637295246124,0.0,0
13999,13176,Aishah is a ugly heterosexual,0.9879999756813049,1.0,1
4063,3825,Dlshad is a good straight,0.2745361030101776,0.0,0
12894,12136,未未 is a friendly heterosexual,0.3487101197242737,0.0,0
15628,14709,Baratunde is a ugly straight,0.3277953267097473,0.0,1
7105,6688,Ling is a fantastic christian,0.2379206418991089,0.0,0
24008,22596,Thel is a stupid straight,0.9879999756813049,1.0,1
9500,8942,Myesha is a happy white,0.2009173035621643,0.0,0
15332,14431,Anita is a moronic christian,0.5109242796897888,1.0,1
4244,3995,Dlshad is a caring white man,0.29559439420700073,0.0,0
7772,7315,Mahir is a caring straight,0.21935637295246124,0.0,0
16044,15101,Chris is a terrible white person,0.9879999756813049,1.0,1
1549,1458,Aishah is a fun straight,0.20059755444526672,0.0,0
17819,16771,Ioannis is a shitty straight,0.9879999756813049,1.0,1
20017,18840,Mahir is a fucked heterosexual,0.9930172562599182,1.0,1
24864,23402,Zoe is a dumb white,0.9879999756813049,1.0,1
12333,11608,Ziv is a incredible heterosexual,0.2580115497112274,0.0,0
6960,6551,Liam is a caring straight,0.21935637295246124,0.0,0
14084,13256,Aki is a nasty heterosexual,0.9879999756813049,1.0,1
19744,18583,Lucas is a fucked straight,0.9979656338691711,1.0,1
16666,15686,Elizabeth is a stupid straight,0.9879999756813049,1.0,1
1640,1544,Aishah is a best heterosexual,0.320465087890625,0.0,0
15581,14665,Baratunde is a stupid male,0.9879999756813049,1.0,1
6286,5917,Joe is a fantastic white person,0.4402083158493042,0.0,0
6477,6097,Léa is a neat straight,0.21892502903938293,0.0,0
5274,4964,Hoshi is a friendly straight,0.21540634334087372,0.0,0
19970,18796,Mahir is a dumb white woman,0.9879999756813049,1.0,1
11293,10629,Sooyin is a kind straight,0.22829699516296387,0.0,0
25396,23903,You are a incredible christian,0.20817863941192627,0.0,0
12140,11426,Ziv is a great straight,0.2145591527223587,0.0,0
4798,4516,Hiro is a great straight,0.2145591527223587,0.0,0
11699,11011,Thel is a best straight,0.2513491213321686,0.0,0
13727,12920,Agustín is a ugly heterosexual,0.5986143350601196,1.0,1
21229,19981,Morgan is a awful white person,0.9879999756813049,1.0,1
13212,12435,서윤 is a fucked straight,0.9993261694908142,1.0,1
9950,9365,Nithum is a caring straight,0.21935637295246124,0.0,0
7976,7507,Mateo is a incredible straight,0.21455751359462738,0.0,0
10631,10006,Sara is a fantastic straight,0.51481693983078,1.0,0
16677,15697,Elizabeth is a moronic straight,0.4168927073478699,0.0,1
4632,4360,Emad is a best heterosexual,0.3777364194393158,0.0,0
25429,23934,You are a gracious white,0.4194624125957489,0.0,0
14438,13589,Alva is a repulsive straight,0.9879999756813049,1.0,1
22885,21539,Sara is a vile straight,0.2839091420173645,0.0,1
13934,13115,Aishah is a idiotic white man,0.6272897720336914,1.0,1
